Date,User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml),Calculated_Calories
2024-01-29,654,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,18.5,432,58,Snack,576,502.4
2024-08-23,462,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,44.9,922,100,Snack,150,589.8
2024-06-25,13,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,30.5,941,56,Dinner,113,531.0999999999999
2024-07-08,67,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,29.0,239,180,Snack,459,737.0
2024-05-01,724,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,23.7,750,280,Breakfast,398,549.8
2024-02-02,816,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,2.6,870,293,Snack,945,471.49999999999994
2024-08-15,12,Rice,Grains,130,2.7,28.0,0.3,0.4,28.4,993,183,Snack,935,558.6
2024-11-22,831,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,32.9,267,267,Dinner,752,627.8
2024-02-22,504,Apple,Fruits,52,0.3,14.0,0.2,2.4,36.5,287,188,Lunch,225,398.1
2024-05-19,798,Oats,Grains,389,17.0,66.0,7.0,10.0,4.3,776,178,Dinner,896,428.6
2024-03-31,110,Coffee,Beverages,0,0.1,0.0,0.0,0.0,42.5,644,182,Breakfast,451,523.6
2024-12-24,356,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,9.9,360,182,Snack,135,825.5
2024-07-05,484,Salmon,Meat,208,22.0,0.0,13.0,0.0,19.9,297,40,Breakfast,348,366.50000000000006
2024-03-06,711,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,44.9,790,14,Snack,703,592.5
2024-11-10,21,Bread,Grains,265,9.0,49.0,3.2,2.7,36.8,924,41,Lunch,871,622.0999999999999
2024-01-30,969,Water,Beverages,0,0.0,0.0,0.0,0.0,42.5,191,138,Breakfast,183,406.3
2024-11-07,50,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,6.9,752,190,Snack,452,385.20000000000005
2024-02-22,342,Bread,Grains,265,9.0,49.0,3.2,2.7,0.3,17,149,Snack,622,826.9
2024-09-18,971,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,21.4,349,161,Dinner,903,572.3
2024-01-27,175,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,45.8,407,131,Snack,991,367.09999999999997
2024-04-14,424,Salmon,Meat,208,22.0,0.0,13.0,0.0,41.3,679,261,Breakfast,699,313.59999999999997
2024-09-28,223,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,23.4,979,170,Breakfast,888,784.1
2024-01-18,738,Orange,Fruits,47,0.9,12.0,0.1,2.4,5.4,55,265,Snack,946,602.5
2024-08-17,797,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,24.5,473,163,Snack,871,808.4000000000001
2024-04-12,602,Cheese,Dairy,402,25.0,0.4,33.0,0.0,39.5,972,76,Snack,196,247.89999999999998
2024-01-25,450,Pasta,Grains,131,5.0,25.0,0.5,1.2,44.7,864,120,Breakfast,476,796.4
2024-12-09,312,Orange,Fruits,47,0.9,12.0,0.1,2.4,35.4,161,295,Lunch,523,688.5
2024-05-28,281,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,18.6,848,283,Lunch,807,236.4
2024-01-31,204,Apple,Fruits,52,0.3,14.0,0.2,2.4,8.5,377,87,Lunch,555,839.3000000000001
2024-05-31,618,Quinoa,Grains,120,4.4,21.0,1.9,2.8,30.8,801,28,Snack,808,532.1
2024-10-31,200,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,20.7,123,150,Breakfast,584,363.30000000000007
2024-08-05,456,Potato,Vegetables,77,2.0,17.0,0.1,2.2,12.4,723,212,Lunch,202,291.3
2024-06-21,135,Eggs,Meat,143,13.0,0.7,10.0,0.0,44.4,669,270,Dinner,138,463.6
2024-03-08,354,Coffee,Beverages,0,0.1,0.0,0.0,0.0,17.0,997,136,Lunch,814,342.8
2024-01-25,757,Chips,Snacks,455,13.3,42.9,29.1,9.8,45.6,339,138,Dinner,996,486.70000000000005
2024-09-05,665,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,14.0,175,108,Lunch,827,522.3
2024-03-06,816,Quinoa,Grains,120,4.4,21.0,1.9,2.8,13.5,471,126,Dinner,347,787.5
2024-04-07,697,Bread,Grains,265,9.0,49.0,3.2,2.7,44.7,911,57,Snack,978,959.1999999999998
2024-01-21,374,Pasta,Grains,131,5.0,25.0,0.5,1.2,37.0,940,247,Snack,100,854.4000000000001
2024-04-04,890,Coffee,Beverages,0,0.1,0.0,0.0,0.0,22.1,358,256,Breakfast,628,429.4
2024-03-10,136,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,46.7,656,213,Dinner,534,617.7
2024-08-11,660,Water,Beverages,0,0.0,0.0,0.0,0.0,45.3,740,97,Breakfast,715,341.5
2024-07-02,402,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,16.1,20,95,Breakfast,994,286.3
2024-07-10,811,Potato,Vegetables,77,2.0,17.0,0.1,2.2,30.7,718,24,Dinner,470,631.6
2024-07-18,195,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,14.9,98,220,Dinner,310,659.1
2024-11-10,446,Butter,Dairy,717,0.1,0.1,81.0,0.0,15.3,282,56,Snack,389,626.1
2024-06-28,476,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,10.2,195,135,Lunch,930,449.4
2024-07-26,219,Cookies,Snacks,502,6.0,65.0,24.0,2.3,25.5,556,226,Snack,671,635.3
2024-11-11,216,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,16.1,490,244,Breakfast,860,453.5
2024-10-30,501,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,44.8,59,158,Dinner,722,641.0
2024-02-06,993,Rice,Grains,130,2.7,28.0,0.3,0.4,16.2,883,229,Snack,455,607.4000000000001
2024-06-08,686,Milk,Dairy,42,3.4,4.8,1.0,0.0,36.6,664,188,Breakfast,126,907.0999999999999
2024-08-28,974,Bread,Grains,265,9.0,49.0,3.2,2.7,10.7,60,251,Breakfast,844,265.9
2024-09-18,586,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,0.2,308,188,Lunch,453,624.6
2024-11-05,243,Grapes,Fruits,69,0.7,18.0,0.2,0.9,20.9,595,5,Lunch,939,545.1
2024-05-07,914,Cookies,Snacks,502,6.0,65.0,24.0,2.3,44.6,383,50,Lunch,573,701.4000000000001
2024-05-13,855,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,30.8,43,88,Breakfast,324,566.8
2024-10-30,551,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,27.5,205,196,Breakfast,456,582.8
2024-10-16,751,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,19.5,23,173,Lunch,950,629.9
2024-12-31,959,Chips,Snacks,536,7.0,53.0,35.0,4.4,7.1,332,99,Breakfast,149,530.2
2024-04-14,84,Milk,Dairy,42,3.4,4.8,1.0,0.0,9.3,905,166,Dinner,543,548.4
2024-05-07,819,Bread,Grains,265,9.0,49.0,3.2,2.7,5.7,564,186,Snack,536,515.0
2024-06-12,260,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,23.6,236,291,Breakfast,798,844.0
2024-02-29,496,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,27.5,209,170,Snack,497,433.90000000000003
2024-06-12,81,Coffee,Beverages,0,0.1,0.0,0.0,0.0,31.5,519,288,Breakfast,339,603.0
2024-09-13,336,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,19.0,435,84,Dinner,164,234.70000000000002
2024-03-26,530,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,14.4,664,43,Snack,352,389.90000000000003
2024-04-08,441,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,10.9,162,17,Dinner,729,573.7
2024-05-21,217,Oats,Grains,389,17.0,66.0,7.0,10.0,12.7,9,217,Breakfast,836,919.2
2024-07-26,289,Cheese,Dairy,402,25.0,0.4,33.0,0.0,3.7,351,205,Snack,831,676.5
2024-08-10,903,Grapes,Fruits,69,0.7,18.0,0.2,0.9,0.8,32,133,Snack,999,596.1000000000001
2024-05-06,783,Eggs,Meat,143,13.0,0.7,10.0,0.0,43.1,980,69,Dinner,570,565.4000000000001
2024-01-25,894,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,8.7,874,2,Breakfast,216,419.7
2024-03-01,908,Paneer,Dairy,265,18.0,1.2,20.0,0.0,20.8,47,7,Breakfast,889,458.40000000000003
2024-10-09,807,Milk,Dairy,42,3.4,4.8,1.0,0.0,25.3,722,257,Snack,740,547.0
2024-08-03,516,Quinoa,Grains,120,4.4,21.0,1.9,2.8,48.1,245,211,Snack,383,496.5
2024-08-25,736,Orange,Fruits,47,0.9,12.0,0.1,2.4,9.4,189,279,Lunch,909,348.79999999999995
2024-08-16,293,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,26.8,203,262,Lunch,775,375.7
2024-01-29,645,Cheese,Dairy,402,25.0,0.4,33.0,0.0,12.7,783,33,Dinner,913,215.10000000000002
2024-11-08,413,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,42.6,16,193,Lunch,795,383.5
2024-07-04,995,Quinoa,Grains,120,4.4,21.0,1.9,2.8,21.1,320,147,Breakfast,983,674.4
2024-11-23,54,Banana,Fruits,89,1.1,23.0,0.3,2.6,32.0,834,251,Lunch,893,334.49999999999994
2024-08-15,808,Apple,Fruits,52,0.3,14.0,0.2,2.4,37.6,656,114,Lunch,368,514.4000000000001
2024-08-15,555,Pasta,Grains,131,5.0,25.0,0.5,1.2,46.9,164,255,Breakfast,562,553.3
2024-05-25,18,Cheese,Dairy,402,25.0,0.4,33.0,0.0,8.7,413,45,Dinner,528,454.6
2024-08-27,90,Salmon,Meat,208,22.0,0.0,13.0,0.0,48.6,743,195,Dinner,116,350.9
2024-02-18,911,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,28.3,747,64,Dinner,484,748.0999999999999
2024-06-19,151,Cheese,Dairy,402,25.0,0.4,33.0,0.0,39.2,435,40,Dinner,705,476.5
2024-11-11,795,Water,Beverages,0,0.0,0.0,0.0,0.0,9.0,808,193,Dinner,716,709.6
2024-05-03,562,Eggs,Meat,143,13.0,0.7,10.0,0.0,43.9,490,217,Snack,870,789.5
2024-05-27,167,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,20.0,885,298,Snack,117,790.9000000000001
2024-04-10,254,Nuts,Snacks,607,20.0,21.0,54.0,7.0,2.7,833,236,Breakfast,717,663.8
2024-05-29,923,Bread,Grains,265,9.0,49.0,3.2,2.7,20.5,705,154,Snack,487,334.9
2024-09-06,905,Nuts,Snacks,607,20.0,21.0,54.0,7.0,25.6,271,224,Snack,518,589.1
2024-05-03,992,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,47.8,389,202,Dinner,305,686.1999999999999
2024-09-30,665,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,41.2,369,102,Lunch,221,618.4
2024-01-11,641,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,6.2,914,260,Dinner,243,221.5
2024-07-07,673,Yogurt,Dairy,59,3.5,4.7,3.3,0.0,39.6,822,203,Dinner,508,432.6
2024-01-16,26,Quinoa,Grains,120,4.4,21.0,1.9,2.8,25.3,234,247,Dinner,639,495.6
2024-12-29,919,Yogurt,Dairy,59,3.5,4.7,3.3,0.0,13.8,875,26,Snack,413,484.9
2024-08-05,591,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,29.2,459,191,Snack,584,663.2
2024-07-09,891,Quinoa,Grains,120,4.4,21.0,1.9,2.8,33.6,707,203,Breakfast,296,320.3
2024-11-13,313,Orange,Fruits,47,0.9,12.0,0.1,2.4,5.5,546,286,Snack,152,553.5
2024-08-18,69,Pasta,Grains,131,5.0,25.0,0.5,1.2,35.3,484,11,Dinner,631,256.6
2024-03-11,698,Eggs,Meat,143,13.0,0.7,10.0,0.0,27.3,773,217,Snack,262,601.3
2024-05-21,402,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,39.0,442,247,Lunch,942,696.1
2024-03-25,432,Quinoa,Grains,120,4.4,21.0,1.9,2.8,16.2,653,176,Breakfast,580,638.1
2024-11-03,351,Oats,Grains,359,16.0,64.3,1.9,8.1,10.4,73,58,Snack,473,338.3
2024-02-14,934,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,25.6,71,180,Dinner,909,668.8
2024-03-16,954,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,7.8,922,152,Snack,944,332.99999999999994
2024-05-10,642,Pasta,Grains,131,5.0,25.0,0.5,1.2,21.2,238,84,Dinner,203,418.3
2024-05-11,111,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,16.2,433,291,Lunch,392,410.6
2024-10-31,217,Oats,Grains,389,17.0,66.0,7.0,10.0,37.7,67,30,Dinner,242,535.4000000000001
2024-09-05,577,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,18.7,942,94,Lunch,888,699.8
2024-06-21,288,Banana,Fruits,89,1.1,23.0,0.3,2.6,33.0,506,297,Breakfast,337,233.9
2024-01-04,385,Oats,Grains,389,17.0,66.0,7.0,10.0,24.9,882,23,Lunch,908,372.0
2024-10-15,69,Chips,Snacks,536,7.0,53.0,35.0,4.4,21.4,712,283,Breakfast,979,559.1
2024-08-29,280,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,11.9,54,80,Snack,807,388.9
2024-11-14,651,Grapes,Fruits,69,0.7,18.0,0.2,0.9,16.4,159,276,Breakfast,354,792.5
2024-09-13,22,Eggs,Meat,143,13.0,0.7,10.0,0.0,0.3,70,232,Snack,893,578.4
2024-08-11,310,Nuts,Snacks,607,20.0,21.0,54.0,7.0,5.6,597,227,Snack,660,254.20000000000002
2024-09-19,505,Butter,Dairy,717,0.1,0.1,81.0,0.0,6.8,766,194,Snack,526,387.20000000000005
2024-02-02,287,Quinoa,Grains,120,4.4,21.0,1.9,2.8,49.4,411,195,Dinner,844,408.9
2024-07-21,483,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,1.4,505,244,Dinner,852,997.7
2024-06-16,541,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,25.1,77,299,Lunch,497,458.79999999999995
2024-01-03,388,Bread,Grains,265,9.0,49.0,3.2,2.7,7.9,851,185,Lunch,540,350.7
2024-12-28,216,Grapes,Fruits,69,0.7,18.0,0.2,0.9,9.8,802,247,Breakfast,163,493.2
2024-12-08,915,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,16.9,900,224,Lunch,437,570.9
2024-03-14,783,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,31.7,375,108,Dinner,672,137.8
2024-11-28,354,Banana,Fruits,89,1.1,23.0,0.3,2.6,17.0,749,7,Dinner,835,519.3
2024-05-28,798,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,8.4,36,154,Dinner,282,667.8
2024-09-10,424,Pasta,Grains,131,5.0,25.0,0.5,1.2,29.0,6,107,Breakfast,329,614.5
2024-09-07,34,Paneer,Dairy,265,18.0,1.2,20.0,0.0,10.2,951,3,Lunch,191,160.4
2024-05-02,571,Water,Beverages,0,0.0,0.0,0.0,0.0,11.6,837,262,Lunch,147,438.7
2024-11-26,529,Salmon,Meat,208,22.0,0.0,13.0,0.0,2.8,808,185,Snack,367,282.5
2024-11-19,338,Orange,Fruits,47,0.9,12.0,0.1,2.4,10.4,103,81,Breakfast,859,354.9
2024-11-13,477,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,48.1,817,162,Lunch,255,718.3999999999999
2024-02-15,621,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,5.1,552,265,Breakfast,491,611.8
2024-08-21,263,Water,Beverages,0,0.0,0.0,0.0,0.0,5.2,818,55,Snack,927,765.7
2024-10-06,466,Eggs,Meat,143,13.0,0.7,10.0,0.0,43.0,48,100,Dinner,205,784.2
2024-11-07,87,Butter,Dairy,717,0.1,0.1,81.0,0.0,46.4,857,250,Breakfast,875,572.9
2024-04-23,188,Butter,Dairy,717,0.1,0.1,81.0,0.0,38.2,779,288,Dinner,352,402.5
2024-12-07,657,Orange,Fruits,47,0.9,12.0,0.1,2.4,37.4,63,116,Snack,459,701.0
2024-06-09,403,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,37.8,79,205,Lunch,770,802.8
2024-07-08,686,Coffee,Beverages,0,0.1,0.0,0.0,0.0,45.0,263,298,Lunch,557,343.0
2024-05-31,65,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,14.4,197,290,Breakfast,461,937.2
2024-08-15,787,Milk,Dairy,42,3.4,4.8,1.0,0.0,3.1,348,6,Dinner,517,536.0
2024-09-05,181,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,41.4,937,232,Snack,647,955.4000000000001
2024-02-29,598,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,31.4,321,268,Snack,218,581.8
2024-11-26,165,Orange,Fruits,47,0.9,12.0,0.1,2.4,34.0,329,166,Lunch,854,644.1
2024-10-06,929,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,0.9,280,123,Lunch,515,559.0
2024-03-29,324,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,2.7,386,79,Snack,122,238.39999999999998
2024-10-27,940,Milk,Dairy,42,3.4,4.8,1.0,0.0,42.0,803,21,Snack,498,345.5
2024-11-25,251,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,29.3,29,188,Lunch,729,791.5
2024-06-30,975,Grapes,Fruits,69,0.7,18.0,0.2,0.9,36.1,411,120,Breakfast,355,322.70000000000005
2024-03-21,51,Milk,Dairy,42,3.4,4.8,1.0,0.0,35.7,718,278,Lunch,989,437.9
2024-02-23,642,Coffee,Beverages,0,0.1,0.0,0.0,0.0,41.7,668,242,Snack,702,940.5999999999999
2024-01-22,831,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,12.5,614,199,Breakfast,937,496.6
2024-03-09,673,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,14.8,306,217,Breakfast,259,420.7
2024-05-03,629,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,48.9,475,59,Dinner,818,856.5999999999999
2024-01-31,608,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,3.8,884,293,Lunch,177,491.19999999999993
2024-08-19,85,Beef Steak,Meat,271,26.0,0.0,19.0,0.0,46.3,513,192,Dinner,604,566.6
2024-01-31,786,Rice,Grains,130,2.7,28.0,0.3,0.4,0.8,424,54,Snack,394,678.9
2024-11-14,926,Rice,Grains,130,2.7,28.0,0.3,0.4,48.9,491,145,Snack,132,801.7
2024-12-29,834,Salmon,Meat,208,22.0,0.0,13.0,0.0,3.0,479,188,Dinner,694,309.20000000000005
2024-06-12,570,Butter,Dairy,717,0.1,0.1,81.0,0.0,45.6,696,235,Lunch,609,511.79999999999995
2024-04-10,727,Cheese,Dairy,402,25.0,0.4,33.0,0.0,10.5,114,135,Dinner,428,508.4
2024-09-19,575,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,32.3,614,167,Lunch,723,571.8
2024-08-14,549,Butter,Dairy,717,0.1,0.1,81.0,0.0,19.5,650,234,Breakfast,772,892.5
2024-09-19,625,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,33.2,14,100,Breakfast,240,682.8
2024-05-16,287,Water,Beverages,0,0.0,0.0,0.0,0.0,6.8,297,286,Breakfast,512,730.8
2024-06-01,91,Chips,Snacks,536,7.0,53.0,35.0,4.4,9.3,585,237,Breakfast,864,665.3000000000001
2024-04-14,849,Quinoa,Grains,120,4.4,21.0,1.9,2.8,46.0,585,211,Lunch,190,417.5
2024-11-20,131,Orange,Fruits,47,0.9,12.0,0.1,2.4,19.5,896,59,Dinner,223,748.3999999999999
2024-04-04,442,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,45.2,338,184,Lunch,834,566.9
2024-08-17,380,Chips,Snacks,536,7.0,53.0,35.0,4.4,27.4,611,172,Lunch,633,329.8
2024-10-08,358,Cookies,Snacks,502,6.0,65.0,24.0,2.3,37.5,289,104,Dinner,596,266.2
2024-06-26,52,Oats,Grains,389,17.0,66.0,7.0,10.0,38.7,782,247,Lunch,608,699.6
2024-11-18,260,Paneer,Dairy,265,18.0,1.2,20.0,0.0,44.1,720,174,Snack,683,722.6
2024-10-20,462,Water,Beverages,0,0.0,0.0,0.0,0.0,27.6,277,231,Lunch,389,421.5
2024-03-29,678,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,30.6,747,90,Dinner,567,546.5999999999999
2024-09-06,270,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,41.3,558,265,Dinner,509,465.0
2024-05-22,15,Eggs,Meat,143,13.0,0.7,10.0,0.0,15.3,945,216,Dinner,170,466.20000000000005
2024-04-28,273,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,21.5,393,194,Snack,687,216.2
2024-05-21,416,Apple,Fruits,52,0.3,14.0,0.2,2.4,0.7,475,169,Breakfast,566,670.5
2024-01-31,502,Rice,Grains,130,2.7,28.0,0.3,0.4,30.0,396,163,Dinner,117,518.3
2024-03-23,875,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,3.8,118,180,Snack,145,578.4
2024-03-01,695,Chicken Breast,Meat,165,31.0,0.0,3.6,0.0,4.7,810,112,Snack,300,404.5
2024-07-27,126,Water,Beverages,0,0.0,0.0,0.0,0.0,42.0,540,198,Lunch,141,422.70000000000005
2024-02-09,857,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,36.3,116,25,Lunch,158,333.2
2024-09-22,573,Grapes,Fruits,69,0.7,18.0,0.2,0.9,27.1,611,114,Snack,350,384.70000000000005
2024-09-12,422,Yogurt,Dairy,59,3.5,4.7,3.3,0.0,44.7,354,115,Breakfast,482,297.4
2024-02-03,553,Eggs,Meat,143,13.0,0.7,10.0,0.0,46.6,647,277,Lunch,771,203.60000000000002
2024-02-17,54,Oats,Grains,389,17.0,66.0,7.0,10.0,12.9,755,271,Snack,655,607.8
2024-03-09,402,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,22.4,969,79,Snack,628,763.2
2024-10-21,521,Butter,Dairy,717,0.1,0.1,81.0,0.0,48.4,545,290,Dinner,613,309.0
2024-04-22,959,Yogurt,Dairy,59,3.5,4.7,3.3,0.0,48.6,299,285,Snack,336,514.4000000000001
2024-09-11,583,Coffee,Beverages,0,0.1,0.0,0.0,0.0,47.5,330,226,Dinner,634,472.79999999999995
2024-01-27,314,Spinach,Vegetables,23,2.9,3.6,0.4,2.2,44.6,502,154,Snack,862,333.20000000000005
2024-02-19,199,Coffee,Beverages,0,0.1,0.0,0.0,0.0,47.3,940,84,Lunch,851,434.1
2024-06-14,764,Chips,Snacks,536,7.0,53.0,35.0,4.4,34.1,823,24,Breakfast,597,476.8
2024-02-05,459,Butter,Dairy,717,0.1,0.1,81.0,0.0,21.0,207,123,Breakfast,342,623.9000000000001
2024-01-23,434,Yogurt,Dairy,59,3.5,4.7,3.3,0.0,40.6,49,3,Dinner,190,478.6
2024-04-23,836,Cookies,Snacks,502,6.0,65.0,24.0,2.3,44.4,959,209,Breakfast,175,694.0
2024-01-12,906,Grapes,Fruits,69,0.7,18.0,0.2,0.9,33.2,693,241,Snack,497,582.0
2024-12-13,180,Orange,Fruits,47,0.9,12.0,0.1,2.4,33.1,347,275,Lunch,261,729.0
2024-11-25,659,Pasta,Grains,131,5.0,25.0,0.5,1.2,22.8,427,65,Lunch,927,343.5
2024-08-16,229,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,5.2,851,45,Dinner,684,454.70000000000005
2024-07-23,905,Butter,Dairy,717,0.1,0.1,81.0,0.0,33.2,449,70,Snack,180,362.0
2024-05-27,463,Rice,Grains,130,2.7,28.0,0.3,0.4,33.1,854,242,Breakfast,721,911.7
2024-12-13,641,Water,Beverages,0,0.0,0.0,0.0,0.0,10.8,349,282,Dinner,715,562.0
2024-11-18,637,Chips,Snacks,536,7.0,53.0,35.0,4.4,47.2,113,34,Snack,841,543.8
2024-10-01,529,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,9.6,116,238,Snack,408,330.8
2024-09-13,60,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,17.4,820,289,Breakfast,337,166.60000000000002
2024-08-27,339,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,8.0,761,260,Lunch,111,428.3
2024-01-29,771,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,18.2,483,127,Lunch,284,737.7
2024-12-09,117,Cookies,Snacks,502,6.0,65.0,24.0,2.3,14.2,950,9,Dinner,406,189.7
2024-12-25,643,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,25.4,993,237,Breakfast,119,394.3
2024-10-04,723,Quinoa,Grains,120,4.4,21.0,1.9,2.8,7.4,747,117,Lunch,942,414.6
2024-01-24,716,Carrot,Vegetables,41,0.9,10.0,0.2,2.8,24.0,542,267,Dinner,579,473.5
2024-08-21,538,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,47.0,412,258,Breakfast,361,701.5999999999999
2024-09-28,605,Milk,Dairy,42,3.4,4.8,1.0,0.0,39.0,303,259,Breakfast,112,744.0999999999999
2024-05-28,176,Rice,Grains,130,2.7,28.0,0.3,0.4,28.0,936,146,Breakfast,916,344.9
2024-11-25,184,Eggs,Meat,143,13.0,0.7,10.0,0.0,27.4,954,76,Dinner,767,887.7
2024-09-25,200,Popcorn,Snacks,375,12.0,74.0,4.3,14.0,31.5,943,133,Lunch,719,527.5
2024-05-16,506,Nuts,Snacks,607,20.0,21.0,54.0,7.0,49.9,826,144,Dinner,211,694.5999999999999
2024-06-21,753,Pasta,Grains,131,5.0,25.0,0.5,1.2,44.5,722,149,Breakfast,800,821.7
2024-01-27,384,Oats,Grains,389,17.0,66.0,7.0,10.0,48.5,551,142,Snack,203,614.2
2024-11-24,683,Grapes,Fruits,69,0.7,18.0,0.2,0.9,0.6,704,295,Snack,912,381.0
2024-08-19,24,Yogurt,Dairy,59,3.5,4.7,3.3,0.0,17.8,452,227,Dinner,290,593.1
2024-12-29,296,Cookies,Snacks,502,6.0,65.0,24.0,2.3,48.2,346,146,Snack,394,725.8
2024-05-11,554,Pasta,Grains,131,5.0,25.0,0.5,1.2,33.2,334,298,Dinner,315,756.3
2024-06-23,546,Chips,Snacks,536,7.0,53.0,35.0,4.4,29.4,841,57,Lunch,365,563.3
2024-07-29,199,Pork Chop,Meat,242,27.0,0.0,14.0,0.0,47.4,203,268,Breakfast,834,804.5
2024-09-26,424,Tomato,Vegetables,18,0.9,3.9,0.2,1.2,26.9,798,139,Lunch,670,286.9
2024-10-17,1000,Bread,Grains,265,9.0,49.0,3.2,2.7,47.0,315,139,Breakfast,470,400.0
2024-04-11,772,Chips,Snacks,536,7.0,53.0,35.0,4.4,39.2,916,47,Snack,127,511.0
2024-05-26,410,Green Tea,Beverages,0,0.0,0.0,0.0,0.0,44.5,386,167,Breakfast,305,822.8
2024-06-25,362,Milk,Dairy,42,3.4,4.8,1.0,0.0,20.6,423,256,Breakfast,573,595.3
2024-11-13,102,Strawberry,Fruits,32,0.7,8.0,0.3,2.0,0.5,44,97,Breakfast,409,270.0
2024-09-29,73,Orange Juice,Beverages,45,0.7,10.0,0.2,0.2,13.8,627,175,Breakfast,699,217.2
2024-08-20,334,Broccoli,Vegetables,34,2.8,7.0,0.4,2.6,32.3,809,299,Lunch,429,574.2
2024-04-29,922,Chocolate,Snacks,546,5.5,61.0,31.0,3.4,16.4,979,7,Lunch,680,332.2
2024-12-22,336,Milkshake,Beverages,112,3.4,18.0,3.0,0.0,49.0,29,109,Snack,471,715.8
